description,genres,img,last_chapter,link,origin,published_date,state,title,type
"Nous suivons l'histoire de trois personne : Yano Shiki, un garçon qui ne montre qu'une façade. Minase Akiha, une étudiante transférée calme et réservée et Minase Haruka, la face cachée d'Akiha. Dans une histoire d'amour bizarre ou la distance entre eux est de Zero.","Drame, School Life, Comédie, Romance, Psychologie",/imgs/mangas/bizarre-love-triangle.jpg,https://www.japscan.me/manga/bizarre-love-triangle/,https://www.japscan.me/manga/bizarre-love-triangle/,Japon,,,Manga Bizarre Love Triangle,Seinen
"Jung HyeonWoo n’avait ni « talent », ni « argent », ni « chance ».

« Pourquoi je peux voir les informations cachées dans le jeu ? »

Après un accident d’électrocution, j’ai commencé à être capable de voir des choses que je ne pouvais pas voir avant dans le jeu.

Par le même Auteur que Kill The Hero",Shounen,/imgs/mangas/bj-archmage.jpg,https://www.japscan.me/manga/bj-archmage/,https://www.japscan.me/manga/bj-archmage/,Corée Du Sud,,,Manhwa Bj Archmage,2022
"""Les balles ne marchent pas contre les nobles"" Le Japon, y compris ses 23 districts, était dans une énorme tour. Chaque district était dirigé par des nobles. L'histoire des quatre rois de la guerre.","Fantastique, Drame, Action",/imgs/mangas/black999.jpg,https://www.japscan.me/manga/black999/,https://www.japscan.me/manga/black999/,Japon,2020,En Cours,Manga Black999,Shounen
"Bien que ses amies ne comprennent pas ce qu’elle lui trouve, Ryôko est fascinée par son camarade de classe Fuji. Elle aime son sérieux, sa froideur, son charisme. Elle perd cependant rapidement ses illusions lorsqu’elle découvre qu’il n’est pas cette beauté glaciale qui l’attirait tant ; il est seulement arrogant, malhonnête et assume parfaitement son rôle de gigolo (il est hôte). Désabusée, elle cherche à s’en détacher mais l’orgueilleux décide de la rendre folle amoureuse de lui coûte que coûte !","Drame, School Life, Comédie, Romance",/imgs/mangas/body.jpg,https://www.japscan.me/manga/body/,https://www.japscan.me/manga/body/,Japon,2004,En Cours,Manga Body,Shōjo
"Un jeune homme, après les vacances d’été, rentre en cours et s’aperçoit qu’il est la seule personne de la classe à ne pas être en couple. Au même moment, une jeune fille est transférée, elle aussi célibataire...",Seinen,/imgs/mangas/bocchi-na-bokura-no-renai-jijou.jpg,https://www.japscan.me/manga/bocchi-na-bokura-no-renai-jijou/,https://www.japscan.me/manga/bocchi-na-bokura-no-renai-jijou/,Japon,,,Manga Bocchi Na Bokura No Renai Jijou,2013
"Bodhisattva s'est réincarné à travers Jiyoung plus tôt que prévu... Par conséquent, les démons appelés Yaksha le traquent sans relâche avant qu'il ne gagne et cultive ses pouvoirs. Comment le jeune Jiyoung va t-il se défendre alors qu'il ne commence qu'à peine à se rappeler de son lui d'autrefois ?",,/imgs/mangas/bodhisattva-s-carry.jpg,https://www.japscan.me/manga/bodhisattva-s-carry/,https://www.japscan.me/manga/bodhisattva-s-carry/,Corée Du Sud,"Fantastique, School Life, Démons, Action, Tranche De Vie, Magie, Aventure, Monstres, Réincarnation, Arts Martiaux, Webtoon",En Cours,Manhwa Bodhisattva's Carry!,NON
"La rencontre d'une jeune femme active et d'un artiste qui ont un coup de foudre l'un pour l'autre : la passion, la tendresse, la complicité, le sexe, l'insouciance... Puis elle tombe enceinte et la vie de couple commence, avec ses difficultés, les incompréhensions homme-femme, les attentes différentes et les ambitions de chacun... L'amour survivra-t-il à la routine et aux responsabilités de la création d'une famille ?",Josei,/imgs/mangas/body-and-soul.jpg,https://www.japscan.me/manga/body-and-soul/,https://www.japscan.me/manga/body-and-soul/,Japon,,,Manga Body And Soul,2004
"On raconte que les dieux habitaient dans la ville de Matsurobacho jusqu'au milieu de l'époque Edo. Mitsuru Hinomiya, un jeune garçon un peu loquace et habitant de cette ville, semble posseder d'étranges pouvoirs... Les Bokke-san relient en fait cette ville et ce jeune garçon.",Shōnen,/imgs/mangas/bokke-san.jpg,https://www.japscan.me/manga/bokke-san/,https://www.japscan.me/manga/bokke-san/,Japon,,,Manga Bokke-San,2008
"Rin avait abandonné la calligraphie à la mort de sa mère. Aors qu'elle a décidé d'entrer dans le club de calligraphie de son lycée, elle se rend compte que ce n'est qu'un fan club dédié à un autre élève, Dôgen, un senpai qui malgré sa jeunesse est déjà maître en calligraphie et donne des cours de calligraphie. Le club étant menacé de fermeture, devant la passion de Rin, Dôgen décide de participer au club, si Rin en devient le capitaine.","Drame, School Life, Comédie, Club, Ecole, Romance, Traditions, Amour",/imgs/mangas/bokkonrinri.jpg,https://www.japscan.me/manga/bokkonrinri/,https://www.japscan.me/manga/bokkonrinri/,Japon,2011,Terminé,Manga Bokkonrinri,Shōjo
"Xiao Zheng a été contraint de signer un contrat de mariage et de travail après une aventure d'une nuit avec la femme qui dirige le groupe New Arcana.

Pendant cette période, il rencontra de nombreuses employées intéressantes qu'il nomma en fonction de leur caractère unique...


Déesse glaciale... Tyrannosaure / Fleur Overlord... Gentille Boss... Écolière espiègle...",Seinen,/imgs/mangas/bodyguard-of-the-goddess.jpg,https://www.japscan.me/manga/bodyguard-of-the-goddess/,https://www.japscan.me/manga/bodyguard-of-the-goddess/,Chine,,,Manhua Bodyguard Of The Goddess,2020
"Natsushiro Seiichi est un élève de première année qui vit tranquillement sa vie de lycéen. Cependant, son quotidien change lorsqu'il fait la rencontre de Miho, la célèbre beauté de son lycée !!","School Life, Romance",/imgs/mangas/boku-datte-kiss-shitai.jpg,https://www.japscan.me/manga/boku-datte-kiss-shitai/,https://www.japscan.me/manga/boku-datte-kiss-shitai/,Japon,2018,En Cours,"Manga Boku Datte, Kiss Shitai",Shōjo
"Hiromi est une jeune femme populaire dans son lycée qui vit seule avec sa mère. Son cousin Makoto doit emménager chez elle pour ses études. Elle est très excitée à l'idée de le revoir car petite, elle était amoureuse de lui. Ils ne s'étaient plus revus depuis des années. En ouvrant la porte, c'est une drôle de surprise !! Makoto est devenu une jeune femme plantureuse !",Seinen,/imgs/mangas/boku-no-futatsu-no-tsubasa.jpg,https://www.japscan.me/manga/boku-no-futatsu-no-tsubasa/,https://www.japscan.me/manga/boku-no-futatsu-no-tsubasa/,Japon,,,Manga Boku No Futatsu No Tsubasa,2002
"Tetsuo ne souhaite qu'une chose : devenir un grand violoncelliste. Cependant il se sent très seul étant donné que les habitants de cette petite île ne comprennent pas vraiment son attrait pour cet instrument. C'est alors qu'un jour un garçon prénommé Ikumi est recueilli, suite au naufrage de son bateau et la mort de sa mère, par la famille de Tetsuo. Celui-ci prétend qu'il a réussi à gagner le rivage en suivant le son du violoncelle et qu'il est persuadé que c'est Tetsuo qui l'appelait.",Josei,/imgs/mangas/boku-no-giovanni.jpg,https://www.japscan.me/manga/boku-no-giovanni/,https://www.japscan.me/manga/boku-no-giovanni/,Japon,,,Manga Boku No Giovanni,2016
"Quand Hana était petite, elle allait souvent se recueillir sur la tombe de sa mère et fit la rencontre de son premier amour, Yuzuru. Suite à la perte de sa mère à son tour, Hana lui promet de toujours rester auprès de lui, mais suite à son déménagement précipité, elle le perdit de vue. Nous retrouvons Hana, des années plus tard lorsqu’elle arrive au lycée. Elle est témoin d’une violente bagarre et pense reconnaître l’un des garçons impliqué…",Shōjo,/imgs/mangas/boku-ni-hana-no-melancholy.jpg,https://www.japscan.me/manga/boku-ni-hana-no-melancholy/,https://www.japscan.me/manga/boku-ni-hana-no-melancholy/,Japon,,,Manga Boku Ni Hana No Melancholy,2015
"Tooru Suzuki, un étudiant universitaire, réussit à trouver un appartement à louer dans la zone métropolitaine de Tokyo pour seulement 30 000 yens par mois. Comme il pouvait s'y attendre, un prix si bas cache forcément quelque chose. En effet, lorsqu'il arrive pour la première fois dans son nouvel appartement, il réalise qu'une fois ouverte depuis l'intérieur, sa porte d'entrée mène à un donjon. Ce donjon se trouvant dans un autre monde, Suzuki va pouvoir rencontrer diverses personnes et ainsi explorer cet endroit grouillant de monstres.",Seinen,/imgs/mangas/boku-no-heya-ga-dungeon-no-kyuukeijo-ni-natteshimatta-ken.jpg,https://www.japscan.me/manga/boku-no-heya-ga-dungeon-no-kyuukeijo-ni-natteshimatta-ken/,https://www.japscan.me/manga/boku-no-heya-ga-dungeon-no-kyuukeijo-ni-natteshimatta-ken/,Japon,,,Manga Boku No Heya Ga Dungeon No Kyuukeijo Ni Natteshimatta Ken,2017
"Suzushiro Mizuki est un lycéen en 1e année victime de quelques difficultés dans sa vie : en effet, les gens le confondent constamment avec une fille ! Les garçons qui l’entoure finisse toujours par lui déclarer leur flamme. Même la fille qu’il aime le voit plus comme une amie que comme un potentiel petit ami. Et pour couronner le tout, Loki, déesse des farces fatiguée d’embêter les dieux, décide de se tourner vers le monde des humains, faisant de Suzushiro sa cible. Résultat : Mizuki se réveille dans un corps amputé de la seule réelle preuve de sa masculinité. Comment va-t-il réussir à gérer tout ça ?",Seinen,/imgs/mangas/boku-girl.jpg,https://www.japscan.me/manga/boku-girl/,https://www.japscan.me/manga/boku-girl/,Japon,,,Manga Boku Girl,2013
"Sensei peut-il être l'héroïne ? S'il vous plaît ? En raison d'une expérience traumatisante, je me méfie des personnes ayant le titre d'enseignant. Moi, Saiki Makoto, j'ai été appelé par le professeur le plus populaire et le plus beau de mon école, Fujiki Maka-sensei, après l'école. ""Je... t'aime"" Eh- une confession à l'improviste !? ""Jusqu'à ce que tu dises que tu m'aimes, je continuerai à te poursuivre, quoi qu'il en coûte."" Depuis lors, on m'appelle pour des ""conseils d'orientation"", après l'école, où on regarde des vidéos ensemble, on se fait donner des peaux excessives, et on sort ensemble. Avec le temps, j'ai progressivement pris conscience de Sensei... ? Mais n'est-ce pas mauvais pour Sensei de sortir avec son élève ? Une romance qui est absolument NG, l'amour interdit entre nous deux.",Shōnen,/imgs/mangas/boku-no-kanojo-sensei.jpg,https://www.japscan.me/manga/boku-no-kanojo-sensei/,https://www.japscan.me/manga/boku-no-kanojo-sensei/,Japon,,,Manga Boku No Kanojo Sensei,2019
"Après que Shinozaki Haruka se soit déclaré à la déléguée, Kousaka Akiho, il se rend compte que cette élève modèle en apparence risque d’être plus compliquée à gérer qu’il ne l’aurait pensé !",Shōnen,/imgs/mangas/boku-no-kanojo-ga-majime-sugiru-shojo-bitch-na-ken.jpg,https://www.japscan.me/manga/boku-no-kanojo-ga-majime-sugiru-shojo-bitch-na-ken/,https://www.japscan.me/manga/boku-no-kanojo-ga-majime-sugiru-shojo-bitch-na-ken/,Japon,,,Manga Boku No Kanojo Ga Majime Sugiru Shojo Bitch Na Ken,2016
Le quotidien d'un couple -- un garçon tout à fait normal et une fille assez spéciale.,"Comédie, Romance, Slice Of Life",/imgs/mangas/boku-no-kanojo-wa-saikoudesu.jpg,https://www.japscan.me/manga/boku-no-kanojo-wa-saikoudesu/,https://www.japscan.me/manga/boku-no-kanojo-wa-saikoudesu/,Japon,,,Manga Boku No Kanojo Wa Saikoudesu!,2017
"Un ""psycho-thriller redoutable"" centré sur ""le côté obscur de l'adolescence"".Le manga est centré sur Kyōtarō Ichikawa, un élève de la caste la plus basse de son école, et qui cache une impulsion meurtrière au fin fond de son âme. Il s'agit en réalité d'une douce comédie romantique entre un garçon dérangé et une jolie fille brillante, bien que quelque peu étrange",Shōnen,/imgs/mangas/boku-no-kokoro-no-yabai-yatsu.jpg,https://www.japscan.me/manga/boku-no-kokoro-no-yabai-yatsu/,https://www.japscan.me/manga/boku-no-kokoro-no-yabai-yatsu/,Japon,,,Manga Boku No Kokoro No Yabai Yatsu,2018
"Seri Koyuki essaye juste d'avoir une vie scolaire normale, mais cela est difficile à cause de l'un de ses camarades de classe, Kabuto Hanadori. Kabuto est un collégien qui possède une imagination débordante : il pense être un chevalier ! Cependant, il refuse de retirer son cache-oeil car il prétend que cela pourrait libérer son sombre alter-égo, Michael Offenbarung Dunkelheit. Seri est toutefois bien décidé à ne pas laisser Kabuto tourné autour de lui. Mais il semble que ce soit plus facile à dire qu'à faire !",Shōjo,/imgs/mangas/boku-no-tonari-ni-ankoku-hakaishin-ga-imasu.jpg,https://www.japscan.me/manga/boku-no-tonari-ni-ankoku-hakaishin-ga-imasu/,https://www.japscan.me/manga/boku-no-tonari-ni-ankoku-hakaishin-ga-imasu/,Japon,,,Manga Boku No Tonari Ni Ankoku Hakaishin Ga Imasu,2013
"Mirei, lycéenne de 15 ans, vient de décrocher son premier job ! Sur le retour la jeune fille manque de se faire renverser par une moto, mais c’est le motard qui se retrouve à terre. Le jeune homme blessé propose à Mirei un arrangement : elle lui apportera des en-cas jusqu’à ce qu’il soit guéri. Mais ses parents lui annoncent qu’ils doivent déménager à la campagne. Mirei refuse de partir et erre dans la ville jusqu’à se réfugier dans un carton. C’est alors que le motard propose à la lycéenne de venir vivre chez lui...",Shōjo,/imgs/mangas/boku-no-le-ni-oide.jpg,https://www.japscan.me/manga/boku-no-le-ni-oide/,https://www.japscan.me/manga/boku-no-le-ni-oide/,Japon,,,Manga Boku No Le Ni Oide,2012
"Boku no Ie ni Oide - Wedding est la suite directe du manga Boku no Ie ni Oide (Come to me).

Quelle est la suite de l'histoire d'amour entre nos deux jeunes fiancés, Mirei et Fumiya ? Maintenant que Mirei a terminé ses examens, ont-ils franchis un nouveau cap ? Qu'en est-il de leur relation ? De quoi sera bâti leur avenir ?",Shōjo,/imgs/mangas/boku-no-le-ni-oide-wedding.jpg,https://www.japscan.me/manga/boku-no-le-ni-oide-wedding/,https://www.japscan.me/manga/boku-no-le-ni-oide-wedding/,Japon,,,Manga Boku No Le Ni Oide Wedding,2017
